userId,step,movieId_i,movieId_next,timestamp_i,timestamp_next,kl_score,method,num_movies,mean,std,threshold,is_drift
1,97,2991,3639,964982271,964982271,0.0,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,98,3639,2916,964982271,964982290,0.2838190398403041,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,99,2916,1573,964982290,964982290,3.4380466679846826,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,100,1573,1275,964982290,964982290,4.872681560568652,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,101,1275,2406,964982290,964982310,2.5722439418990066,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,102,2406,1408,964982310,964982310,3.438046667984682,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,103,1408,316,964982310,964982310,4.872681560568655,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,104,316,2273,964982310,964982310,4.86066884395771,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,105,2273,2528,964982310,964982328,4.872681560568652,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,106,2528,3441,964982328,964982328,4.576849804117405,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,107,3441,480,964982328,964982346,4.86066884395771,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,108,480,1587,964982346,964982346,3.1536582265763125,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,109,1587,3729,964982346,964982363,4.86066884395771,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,110,3729,423,964982363,964982363,2.7530539385163024,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,111,423,2640,964982363,964982377,3.820771069955619,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,112,2640,2058,964982377,964982400,5.080578014261384,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,113,2058,733,964982400,964982400,3.624008517956725,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,114,733,1049,964982400,964982400,1.8883900155667601,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,115,1049,70,964982400,964982400,4.1034566650697935,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,116,70,3740,964982400,964982417,3.438046667984682,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,117,3740,2366,964982417,964982462,1.7190233339923413,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,118,2366,919,964982462,964982475,3.4380466679846826,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,119,919,2987,964982475,964982495,2.2714539062715846,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,120,2987,3168,964982495,964982495,4.664662939295466,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,121,3168,2414,964982495,964982513,4.500500942911982,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,122,2414,1127,964982513,964982513,3.0418806899132753,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,123,1127,2115,964982513,964982529,3.1536582265763125,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,124,2115,590,964982529,964982546,4.576849804117405,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,125,590,349,964982546,964982563,4.860668843957709,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,126,349,2046,964982563,964982563,6.591704894560994,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,127,2046,648,964982563,964982563,4.86066884395771,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,128,648,362,964982563,964982588,4.872681560568653,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,129,362,2470,964982588,964982588,4.176814917625463,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,130,2470,2099,964982588,964982588,4.1034566650697935,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,131,2099,2617,964982588,964982588,5.557519972407607,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,132,2617,1552,964982588,964982620,2.756921049523681,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,133,1552,2641,964982620,964982620,4.176814917625463,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,134,2641,1676,964982620,964982620,0.0,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,135,1676,2450,964982620,964982620,3.8207710699556188,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,136,2450,2094,964982620,964982653,2.2884249020587024,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,137,2094,736,964982653,964982653,2.5722439418990066,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,138,736,552,964982653,964982653,1.7190233339923413,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,139,552,1031,964982653,964982653,4.872681560568653,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,140,1031,1377,964982653,964982653,6.465239819684165,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,141,1377,1023,964982653,964982681,7.242640698145428,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,142,1023,2761,964982681,964982703,2.7921531122026813,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,143,2761,1282,964982703,964982703,3.908739462519906,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,144,1282,1,964982703,964982703,1.9395019058640817,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,145,1,2899,964982703,964982703,2.2474883387745725,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,146,2899,3034,964982703,964982791,0.5037282101439778,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,147,3034,2137,964982791,964982791,3.2230617267419053,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,148,2137,2139,964982791,964982791,0.6815870368799848,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,149,2139,1025,964982791,964982791,3.4380466679846826,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,150,1025,1032,964982791,964982791,0.22047857187173983,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,151,1032,2048,964982791,964982791,3.908739462519906,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,152,2048,2090,964982791,964982838,1.9395019058640814,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,153,2090,2078,964982838,964982838,3.9087394625199052,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,154,2078,596,964982838,964982838,1.7190233339923413,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,155,596,661,964982838,964982838,0.22047857187173983,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,156,661,2141,964982838,964982838,2.532219283337754,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,157,2141,2096,964982838,964982838,3.1536582265763125,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,158,2096,1029,964982838,964982855,0.2838190398403041,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,159,1029,1024,964982855,964982876,1.434634892583971,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,160,1024,2116,964982876,964982876,2.572243941899006,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,161,2116,4006,964982876,964982903,1.7190233339923413,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,162,4006,2033,964982903,964982903,1.7190233339923413,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,163,2033,1030,964982903,964982903,1.7190233339923413,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,164,1030,608,964982903,964982931,6.876093335969365,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,165,608,50,964982931,964982931,3.153658226576312,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,166,50,1089,964982931,964982951,0.0,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,167,1089,1617,964982951,964982951,0.2838190398403037,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,168,1617,1213,964982951,964982951,4.472077272508647,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,169,1213,296,964982951,964982967,0.6815870368799848,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,170,296,2268,964982967,964982989,1.434634892583971,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,171,2268,2580,964982989,964983000,4.176814917625463,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,172,2580,1396,964983000,964983017,0.9003627624575273,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,173,1396,1804,964983017,964983034,3.2230617267419066,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,174,1804,2985,964983034,964983034,0.9003627624575273,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,175,2985,1620,964983034,964983056,2.5322192833377546,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,176,1620,1805,964983056,964983056,0.0,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,177,1805,2616,964983056,964983080,4.472077272508645,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,178,2616,2389,964983080,964983094,3.820771069955619,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,179,2389,3247,964983094,964983108,4.176814917625462,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,180,3247,2387,964983108,964983123,0.0,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,181,2387,954,964983123,964983219,6.163380540917692,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,182,954,1208,964983219,964983250,1.0725440244933089,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,183,1208,2329,964983250,964983263,4.176814917625463,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,184,2329,2959,964983263,964983282,0.6815870368799848,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,185,2959,1348,964983282,964983393,5.509039044744866,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,186,1348,1219,964983393,964983393,0.6770006490947107,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,187,1219,2654,964983393,964983393,3.8207710699556188,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,188,2654,2644,964983393,964983393,3.4953227574374077,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,189,2644,1278,964983393,964983414,7.456936644497284,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,190,1278,1258,964983414,964983414,6.163380540917692,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,191,1258,2648,964983414,964983414,1.072544024493309,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,192,2648,2716,964983414,964983414,4.576849804117405,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,193,2716,2459,964983414,964983414,5.783747659496109,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,194,2459,2657,964983414,964983426,1.3518715532402696,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,195,2657,3386,964983426,964983484,6.591704894560994,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,196,3386,1092,964983484,964983484,2.2884249020587024,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,197,1092,1625,964983484,964983504,2.2884249020587024,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,198,1625,3176,964983504,964983504,0.0,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,199,3176,3273,964983504,964983536,2.572243941899006,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,200,3273,1644,964983536,964983536,1.4346348925839711,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,201,1644,2338,964983536,964983546,0.0,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,202,2338,1265,964983546,964983599,6.865274706176107,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,203,1265,943,964983599,964983614,2.2884249020587024,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,204,943,1226,964983614,964983618,1.8883900155667601,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,205,1226,163,964983618,964983650,3.820771069955619,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,206,163,2291,964983650,964983664,4.576849804117403,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,207,2291,1270,964983664,964983705,6.865274706176107,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,208,1270,1240,964983705,964983723,4.576849804117405,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,209,1240,1206,964983723,964983737,2.5722439418990066,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,210,1206,3702,964983737,964983737,4.872681560568652,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,211,3702,3033,964983737,964983762,4.176814917625463,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,212,3033,593,964983762,964983793,7.242640698145428,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,213,593,47,964983793,964983815,4.176814917625462,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,214,47,2353,964983815,964983861,3.4218696281898078,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,215,2353,3147,964983861,964983873,6.8437392563796156,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,216,3147,527,964983873,964984002,3.4218696281898078,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,217,527,5060,964984002,964984002,0.39890144176581166,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,218,5060,1090,964984002,964984018,1.8883900155667601,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,219,1090,1224,964984018,964984018,0.6815870368799848,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,220,1224,151,964984018,964984041,0.0,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,221,151,3448,964984041,964984054,3.153658226576312,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,222,3448,780,964984054,964984086,7.149093746016413,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,223,780,1298,964984086,964984086,6.191100606500985,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,224,1298,3053,964984086,964984086,3.4218696281898078,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,225,3053,157,964984086,964984100,3.4218696281898078,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,226,157,1445,964984100,964984112,0.0,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,227,1445,553,964984112,964984153,7.242640698145427,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,True
1,228,553,2478,964984153,964984169,4.176814917625462,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,229,2478,2012,964984169,964984176,0.6815870368799841,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
1,230,2012,2492,964984176,965719662,4.4720772725086455,KL,232,3.3518824332721024,1.9927436666466143,5.344626099918717,False
2,0,318,79132,1445714835,1445714841,1.2289090702766357,KL,29,4.20775771146249,2.563605579673534,6.771363291136024,False
2,1,79132,131724,1445714841,1445714851,4.966159962710059,KL,29,4.20775771146249,2.563605579673534,6.771363291136024,False
2,2,131724,115713,1445714851,1445714854,7.852480019895884,KL,29,4.20775771146249,2.563605579673534,6.771363291136024,True
2,3,115713,99114,1445714854,1445714874,4.576849804117405,KL,29,4.20775771146249,2.563605579673534,6.771363291136024,False
2,4,99114,112552,1445714874,1445714882,3.4953227574374073,KL,29,4.20775771146249,2.563605579673534,6.771363291136024,False
